"Step","slstm_9sec_sl_default_3 - test/epoch_cohen","slstm_9sec_sl_default_3 - test/epoch_cohen__MIN","slstm_9sec_sl_default_3 - test/epoch_cohen__MAX","slstm_7sec_sl_default_3 - test/epoch_cohen","slstm_7sec_sl_default_3 - test/epoch_cohen__MIN","slstm_7sec_sl_default_3 - test/epoch_cohen__MAX","slstm_5sec_sl_default_3 - test/epoch_cohen","slstm_5sec_sl_default_3 - test/epoch_cohen__MIN","slstm_5sec_sl_default_3 - test/epoch_cohen__MAX","slstm_9sec_sl_default_2 - test/epoch_cohen","slstm_9sec_sl_default_2 - test/epoch_cohen__MIN","slstm_9sec_sl_default_2 - test/epoch_cohen__MAX","slstm_7sec_sl_default_2 - test/epoch_cohen","slstm_7sec_sl_default_2 - test/epoch_cohen__MIN","slstm_7sec_sl_default_2 - test/epoch_cohen__MAX","slstm_5sec_sl_default_2 - test/epoch_cohen","slstm_5sec_sl_default_2 - test/epoch_cohen__MIN","slstm_5sec_sl_default_2 - test/epoch_cohen__MAX","mlstm_9sec_sl_default_3 - test/epoch_cohen","mlstm_9sec_sl_default_3 - test/epoch_cohen__MIN","mlstm_9sec_sl_default_3 - test/epoch_cohen__MAX","mlstm_7sec_sl_default_3 - test/epoch_cohen","mlstm_7sec_sl_default_3 - test/epoch_cohen__MIN","mlstm_7sec_sl_default_3 - test/epoch_cohen__MAX","mlstm_5sec_sl_default_3 - test/epoch_cohen","mlstm_5sec_sl_default_3 - test/epoch_cohen__MIN","mlstm_5sec_sl_default_3 - test/epoch_cohen__MAX","mlstm_9sec_sl_default_2 - test/epoch_cohen","mlstm_9sec_sl_default_2 - test/epoch_cohen__MIN","mlstm_9sec_sl_default_2 - test/epoch_cohen__MAX","mlstm_7sec_sl_default_2 - test/epoch_cohen","mlstm_7sec_sl_default_2 - test/epoch_cohen__MIN","mlstm_7sec_sl_default_2 - test/epoch_cohen__MAX","mlstm_5sec_sl_default_2 - test/epoch_cohen","mlstm_5sec_sl_default_2 - test/epoch_cohen__MIN","mlstm_5sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_9sec_sl_default_3 - test/epoch_cohen","m+slstm_9sec_sl_default_3 - test/epoch_cohen__MIN","m+slstm_9sec_sl_default_3 - test/epoch_cohen__MAX","m+slstm_7sec_sl_default_3 - test/epoch_cohen","m+slstm_7sec_sl_default_3 - test/epoch_cohen__MIN","m+slstm_7sec_sl_default_3 - test/epoch_cohen__MAX","m+slstm_9sec_sl_default_2 - test/epoch_cohen","m+slstm_9sec_sl_default_2 - test/epoch_cohen__MIN","m+slstm_9sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_7sec_sl_default_2 - test/epoch_cohen","m+slstm_7sec_sl_default_2 - test/epoch_cohen__MIN","m+slstm_7sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_5sec_sl_default_3 - test/epoch_cohen","m+slstm_5sec_sl_default_3 - test/epoch_cohen__MIN","m+slstm_5sec_sl_default_3 - test/epoch_cohen__MAX","m+slstm_5sec_sl_default_2 - test/epoch_cohen","m+slstm_5sec_sl_default_2 - test/epoch_cohen__MIN","m+slstm_5sec_sl_default_2 - test/epoch_cohen__MAX","biot_9sec_sl_default_3 - test/epoch_cohen","biot_9sec_sl_default_3 - test/epoch_cohen__MIN","biot_9sec_sl_default_3 - test/epoch_cohen__MAX","biot_7sec_sl_default_3 - test/epoch_cohen","biot_7sec_sl_default_3 - test/epoch_cohen__MIN","biot_7sec_sl_default_3 - test/epoch_cohen__MAX","biot_5sec_sl_default_3 - test/epoch_cohen","biot_5sec_sl_default_3 - test/epoch_cohen__MIN","biot_5sec_sl_default_3 - test/epoch_cohen__MAX","biot_9sec_sl_default_2 - test/epoch_cohen","biot_9sec_sl_default_2 - test/epoch_cohen__MIN","biot_9sec_sl_default_2 - test/epoch_cohen__MAX","biot_7sec_sl_default_2 - test/epoch_cohen","biot_7sec_sl_default_2 - test/epoch_cohen__MIN","biot_7sec_sl_default_2 - test/epoch_cohen__MAX","biot_5sec_sl_default_2 - test/epoch_cohen","biot_5sec_sl_default_2 - test/epoch_cohen__MIN","biot_5sec_sl_default_2 - test/epoch_cohen__MAX","m+slstm_9sec_sl_default_1 - test/epoch_cohen","m+slstm_9sec_sl_default_1 - test/epoch_cohen__MIN","m+slstm_9sec_sl_default_1 - test/epoch_cohen__MAX","m+slstm_7sec_sl_default_1 - test/epoch_cohen","m+slstm_7sec_sl_default_1 - test/epoch_cohen__MIN","m+slstm_7sec_sl_default_1 - test/epoch_cohen__MAX","m+slstm_5sec_sl_default_1 - test/epoch_cohen","m+slstm_5sec_sl_default_1 - test/epoch_cohen__MIN","m+slstm_5sec_sl_default_1 - test/epoch_cohen__MAX","biot_9sec_sl_default_1 - test/epoch_cohen","biot_9sec_sl_default_1 - test/epoch_cohen__MIN","biot_9sec_sl_default_1 - test/epoch_cohen__MAX","biot_7sec_sl_default_1 - test/epoch_cohen","biot_7sec_sl_default_1 - test/epoch_cohen__MIN","biot_7sec_sl_default_1 - test/epoch_cohen__MAX","biot_5sec_sl_default_1 - test/epoch_cohen","biot_5sec_sl_default_1 - test/epoch_cohen__MIN","biot_5sec_sl_default_1 - test/epoch_cohen__MAX","slstm_9sec_sl_default_1 - test/epoch_cohen","slstm_9sec_sl_default_1 - test/epoch_cohen__MIN","slstm_9sec_sl_default_1 - test/epoch_cohen__MAX","slstm_7sec_sl_default_1 - test/epoch_cohen","slstm_7sec_sl_default_1 - test/epoch_cohen__MIN","slstm_7sec_sl_default_1 - test/epoch_cohen__MAX","slstm_5sec_sl_default_1 - test/epoch_cohen","slstm_5sec_sl_default_1 - test/epoch_cohen__MIN","slstm_5sec_sl_default_1 - test/epoch_cohen__MAX","mlstm_9sec_sl_default_1 - test/epoch_cohen","mlstm_9sec_sl_default_1 - test/epoch_cohen__MIN","mlstm_9sec_sl_default_1 - test/epoch_cohen__MAX","mlstm_7sec_sl_default_1 - test/epoch_cohen","mlstm_7sec_sl_default_1 - test/epoch_cohen__MIN","mlstm_7sec_sl_default_1 - test/epoch_cohen__MAX","mlstm_5sec_sl_default_1 - test/epoch_cohen","mlstm_5sec_sl_default_1 - test/epoch_cohen__MIN","mlstm_5sec_sl_default_1 - test/epoch_cohen__MAX"
"1138","","","","","","","","","","","","","","","","","","","","","","0.4594201445579529","0.4594201445579529","0.4594201445579529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1139","","","","0.5207201838493347","0.5207201838493347","0.5207201838493347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4497902989387512","0.4497902989387512","0.4497902989387512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4534531235694885","0.4534531235694885","0.4534531235694885","","","","0.43389788269996643","0.43389788269996643","0.43389788269996643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4359610676765442","0.4359610676765442","0.4359610676765442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1143","","","","","","","0.5270410180091858","0.5270410180091858","0.5270410180091858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4067954123020172","0.4067954123020172","0.4067954123020172","0.4460444748401642","0.4460444748401642","0.4460444748401642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1144","0.5331403017044067","0.5331403017044067","0.5331403017044067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4658697843551636","0.4658697843551636","0.4658697843551636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1146","","","","","","","","","","0.5137664675712585","0.5137664675712585","0.5137664675712585","","","","","","","","","","","","","0.46154236793518066","0.46154236793518066","0.46154236793518066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4611567258834839","0.4611567258834839","0.4611567258834839","","","","","","","","","","","","","","","","","","","","","","0.46713516116142273","0.46713516116142273","0.46713516116142273","","","","","","","0.5317480564117432","0.5317480564117432","0.5317480564117432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1149","","","","","","","","","","","","","","","","0.425830215215683","0.425830215215683","0.425830215215683","0.4562642276287079","0.4562642276287079","0.4562642276287079","","","","","","","0.47702422738075256","0.47702422738075256","0.47702422738075256","0.4135497808456421","0.4135497808456421","0.4135497808456421","","","","0.4764843285083771","0.4764843285083771","0.4764843285083771","0.3659347593784332","0.3659347593784332","0.3659347593784332","","","","","","","","","","","","","","","","","","","","","","0.4534660875797272","0.4534660875797272","0.4534660875797272","","","","","","","0.40357279777526855","0.40357279777526855","0.40357279777526855","","","","0.43270450830459595","0.43270450830459595","0.43270450830459595","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1150","","","","","","","","","","","","","0.5595810413360596","0.5595810413360596","0.5595810413360596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1151","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45231443643569946","0.45231443643569946","0.45231443643569946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39452657103538513","0.39452657103538513","0.39452657103538513","0.42213717103004456","0.42213717103004456","0.42213717103004456","0.5048754215240479","0.5048754215240479","0.5048754215240479","0.47282251715660095","0.47282251715660095","0.47282251715660095","0.46818414330482483","0.46818414330482483","0.46818414330482483","0.48347434401512146","0.48347434401512146","0.48347434401512146","0.453059583902359","0.453059583902359","0.453059583902359","0.3742416203022003","0.3742416203022003","0.3742416203022003","0.45617181062698364","0.45617181062698364","0.45617181062698364"
"1152","","","","","","","","","","","","","","","","","","","","","","0.4265285134315491","0.4265285134315491","0.4265285134315491","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1153","","","","0.5294553637504578","0.5294553637504578","0.5294553637504578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4175644516944885","0.4175644516944885","0.4175644516944885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.442434698343277","0.442434698343277","0.442434698343277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47492414712905884","0.47492414712905884","0.47492414712905884","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4623214304447174","0.4623214304447174","0.4623214304447174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1157","","","","","","","0.5443810224533081","0.5443810224533081","0.5443810224533081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4204410910606384","0.4204410910606384","0.4204410910606384","0.46733829379081726","0.46733829379081726","0.46733829379081726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1158","0.5171552896499634","0.5171552896499634","0.5171552896499634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45824187994003296","0.45824187994003296","0.45824187994003296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1160","","","","","","","","","","0.5171332359313965","0.5171332359313965","0.5171332359313965","","","","","","","","","","","","","0.46497640013694763","0.46497640013694763","0.46497640013694763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1161","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4399575889110565","0.4399575889110565","0.4399575889110565","","","","","","","","","","","","","","","","","","","","","","0.4296627342700958","0.4296627342700958","0.4296627342700958","","","","","","","0.5225291848182678","0.5225291848182678","0.5225291848182678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1163","","","","","","","","","","","","","","","","0.4914030432701111","0.4914030432701111","0.4914030432701111","0.4423397481441498","0.4423397481441498","0.4423397481441498","","","","","","","0.435047447681427","0.435047447681427","0.435047447681427","0.38268646597862244","0.38268646597862244","0.38268646597862244","","","","0.43804553151130676","0.43804553151130676","0.43804553151130676","0.36633387207984924","0.36633387207984924","0.36633387207984924","","","","","","","","","","","","","","","","","","","","","","0.5124610066413879","0.5124610066413879","0.5124610066413879","","","","","","","0.46742555499076843","0.46742555499076843","0.46742555499076843","","","","0.4185006022453308","0.4185006022453308","0.4185006022453308","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46190616488456726","0.46190616488456726","0.46190616488456726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38670244812965393","0.38670244812965393","0.38670244812965393","0.3988525867462158","0.3988525867462158","0.3988525867462158","0.38588616251945496","0.38588616251945496","0.38588616251945496","0.4329276978969574","0.4329276978969574","0.4329276978969574","0.42732253670692444","0.42732253670692444","0.42732253670692444","0.47813600301742554","0.47813600301742554","0.47813600301742554","0.47986268997192383","0.47986268997192383","0.47986268997192383","0.39838942885398865","0.39838942885398865","0.39838942885398865","0.4435730576515198","0.4435730576515198","0.4435730576515198"
"1165","","","","","","","","","","","","","0.5402963757514954","0.5402963757514954","0.5402963757514954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1166","","","","0.521880567073822","0.521880567073822","0.521880567073822","","","","","","","","","","","","","","","","0.4637846052646637","0.4637846052646637","0.4637846052646637","","","","","","","","","","","","","","","","","","","","","","0.40472593903541565","0.40472593903541565","0.40472593903541565","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4786491394042969","0.4786491394042969","0.4786491394042969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4478331506252289","0.4478331506252289","0.4478331506252289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42956069111824036","0.42956069111824036","0.42956069111824036","","","","0.520587146282196","0.520587146282196","0.520587146282196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1171","","","","","","","0.5211740136146545","0.5211740136146545","0.5211740136146545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4600887894630432","0.4600887894630432","0.4600887894630432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1172","0.49900949001312256","0.49900949001312256","0.49900949001312256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47710245847702026","0.47710245847702026","0.47710245847702026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1173","","","","","","","","","","0.4866069555282593","0.4866069555282593","0.4866069555282593","","","","","","","","","","","","","0.4574654996395111","0.4574654996395111","0.4574654996395111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4294623136520386","0.4294623136520386","0.4294623136520386","","","","","","","","","","","","","","","","","","","","","","0.42031750082969666","0.42031750082969666","0.42031750082969666","","","","","","","0.45294877886772156","0.45294877886772156","0.45294877886772156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3878292739391327","0.3878292739391327","0.3878292739391327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1177","","","","","","","","","","","","","","","","0.5093969106674194","0.5093969106674194","0.5093969106674194","0.4524882435798645","0.4524882435798645","0.4524882435798645","","","","","","","0.4233369827270508","0.4233369827270508","0.4233369827270508","0.4174928367137909","0.4174928367137909","0.4174928367137909","","","","0.4466596841812134","0.4466596841812134","0.4466596841812134","","","","","","","","","","","","","","","","","","","","","","","","","0.4602015018463135","0.4602015018463135","0.4602015018463135","","","","","","","0.4517817199230194","0.4517817199230194","0.4517817199230194","","","","0.5039633512496948","0.5039633512496948","0.5039633512496948","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43117785453796387","0.43117785453796387","0.43117785453796387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3909452259540558","0.3909452259540558","0.3909452259540558","0.5106869339942932","0.5106869339942932","0.5106869339942932","0.46434473991394043","0.46434473991394043","0.46434473991394043","0.4299001693725586","0.4299001693725586","0.4299001693725586","0.4850423038005829","0.4850423038005829","0.4850423038005829","0.4699714183807373","0.4699714183807373","0.4699714183807373","0.41342371702194214","0.41342371702194214","0.41342371702194214","0.4134131371974945","0.4134131371974945","0.4134131371974945","0.4461386799812317","0.4461386799812317","0.4461386799812317"
"1179","","","","","","","","","","","","","0.5755161046981812","0.5755161046981812","0.5755161046981812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4534502923488617","0.4534502923488617","0.4534502923488617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1180","","","","0.5159314274787903","0.5159314274787903","0.5159314274787903","","","","","","","","","","","","","","","","0.4547988772392273","0.4547988772392273","0.4547988772392273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4488014876842499","0.4488014876842499","0.4488014876842499","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4234597682952881","0.4234597682952881","0.4234597682952881","","","","","","","0.4497729241847992","0.4497729241847992","0.4497729241847992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4516889452934265","0.4516889452934265","0.4516889452934265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1185","0.4860380291938782","0.4860380291938782","0.4860380291938782","","","","0.5443528890609741","0.5443528890609741","0.5443528890609741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4324522316455841","0.4324522316455841","0.4324522316455841","","","","","","","","","","","","","","","","","","","0.4546308219432831","0.4546308219432831","0.4546308219432831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1187","","","","","","","","","","0.4998730421066284","0.4998730421066284","0.4998730421066284","","","","","","","","","","","","","0.4649706184864044","0.4649706184864044","0.4649706184864044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4739465117454529","0.4739465117454529","0.4739465117454529","","","","","","","","","","","","","","","","","","","","","","0.39154791831970215","0.39154791831970215","0.39154791831970215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1190","","","","","","","","","","","","","","","","0.45166656374931335","0.45166656374931335","0.45166656374931335","0.48570507764816284","0.48570507764816284","0.48570507764816284","","","","","","","0.4163149893283844","0.4163149893283844","0.4163149893283844","0.3782004714012146","0.3782004714012146","0.3782004714012146","","","","0.40420782566070557","0.40420782566070557","0.40420782566070557","0.40312644839286804","0.40312644839286804","0.40312644839286804","","","","","","","","","","","","","","","","","","","","","","0.4161306321620941","0.4161306321620941","0.4161306321620941","","","","","","","0.4272960424423218","0.4272960424423218","0.4272960424423218","0.52132248878479","0.52132248878479","0.52132248878479","0.4282074570655823","0.4282074570655823","0.4282074570655823","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.417609304189682","0.417609304189682","0.417609304189682","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41281601786613464","0.41281601786613464","0.41281601786613464","0.45972421765327454","0.45972421765327454","0.45972421765327454","0.5449265837669373","0.5449265837669373","0.5449265837669373","0.44272539019584656","0.44272539019584656","0.44272539019584656","0.4572085738182068","0.4572085738182068","0.4572085738182068","0.49484649300575256","0.49484649300575256","0.49484649300575256","0.43209388852119446","0.43209388852119446","0.43209388852119446","0.4011932909488678","0.4011932909488678","0.4011932909488678","0.4576913118362427","0.4576913118362427","0.4576913118362427"
"1193","","","","","","","","","","","","","0.5500441193580627","0.5500441193580627","0.5500441193580627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4130401015281677","0.4130401015281677","0.4130401015281677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1194","","","","0.5131743550300598","0.5131743550300598","0.5131743550300598","","","","","","","","","","","","","","","","0.508121132850647","0.508121132850647","0.508121132850647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3809671700000763","0.3809671700000763","0.3809671700000763","0.46406102180480957","0.46406102180480957","0.46406102180480957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49574005603790283","0.49574005603790283","0.49574005603790283","0.46618711948394775","0.46618711948394775","0.46618711948394775","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1199","0.46306049823760986","0.46306049823760986","0.46306049823760986","","","","0.46636977791786194","0.46636977791786194","0.46636977791786194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4236690104007721","0.4236690104007721","0.4236690104007721","","","","","","","","","","","","","","","","","","","0.4633202850818634","0.4633202850818634","0.4633202850818634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1201","","","","","","","","","","0.5305520296096802","0.5305520296096802","0.5305520296096802","","","","","","","","","","","","","0.4294726252555847","0.4294726252555847","0.4294726252555847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39663007855415344","0.39663007855415344","0.39663007855415344","","","","","","","","","","","","","","","","","","","","","","0.49871453642845154","0.49871453642845154","0.49871453642845154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1204","","","","","","","","","","","","","","","","0.5281535983085632","0.5281535983085632","0.5281535983085632","0.47319433093070984","0.47319433093070984","0.47319433093070984","","","","","","","0.3814179301261902","0.3814179301261902","0.3814179301261902","0.42808797955513","0.42808797955513","0.42808797955513","","","","0.40380629897117615","0.40380629897117615","0.40380629897117615","0.41377565264701843","0.41377565264701843","0.41377565264701843","","","","","","","","","","","","","","","","","","","","","","0.4605145752429962","0.4605145752429962","0.4605145752429962","","","","","","","0.468006432056427","0.468006432056427","0.468006432056427","0.5294377207756042","0.5294377207756042","0.5294377207756042","0.45777904987335205","0.45777904987335205","0.45777904987335205","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4572807848453522","0.4572807848453522","0.4572807848453522","","","","","","","","","","0.40858447551727295","0.40858447551727295","0.40858447551727295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41940587759017944","0.41940587759017944","0.41940587759017944","0.4297102391719818","0.4297102391719818","0.4297102391719818","0.45652449131011963","0.45652449131011963","0.45652449131011963","0.3975282609462738","0.3975282609462738","0.3975282609462738","0.44658878445625305","0.44658878445625305","0.44658878445625305","0.490033894777298","0.490033894777298","0.490033894777298","0.3394053280353546","0.3394053280353546","0.3394053280353546","0.4620494544506073","0.4620494544506073","0.4620494544506073","0.42212966084480286","0.42212966084480286","0.42212966084480286"
"1207","","","","0.5239494442939758","0.5239494442939758","0.5239494442939758","","","","","","","0.497758150100708","0.497758150100708","0.497758150100708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1208","","","","","","","","","","","","","","","","","","","","","","0.4520891308784485","0.4520891308784485","0.4520891308784485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3977533280849457","0.3977533280849457","0.3977533280849457","0.4907437860965729","0.4907437860965729","0.4907437860965729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
